author_id_x,text_x,author_id_y,text_y
765330,"@AirAsiaSupport I'm Italian and I'll fly DMK-DAD the 21th of January 2018 booking  no. JHB1HV. I'll stay in Vietnam 8 days and I'll fly back to Thailand  from Ho Chi Minh. No passport needed up to 15 days for Italians, correct? Only passport asked at ck-in?",AirAsiaSupport,@765330 Sorry Kindly refer country embassy for more information of entry requirement .Or you may check at this &gt;&gt;1/2
765738,"@AirAsiaSupport 

当方、12月18日 D7 777便 テヘラン発クアラルンプール着のチケットを購入しました。
しかし、マイブッキングに表示されません。
これは当方の購入ミスだったという事でしょうか？

返信、よろしくお願いします。",AirAsiaSupport,"@765738 Hi, kindly tweet us in English or you may contact Japan Call Centre +81 50 6864 8181 for further assistance. Thanks - mariya"
765739,@AirAsiaSupport Why I can't check in now? https://t.co/tmX4y4VaoA,AirAsiaSupport,"@765739 Sorry but kindly try to clear browser,cache,cookies and try again. As it should be working just fine. Thanks – Mariya"
765740,@AirAsiaSupport I have input wrong name for one of the passenger - Mahesvary Venugopal. The correct spelling should be Maheswary Venugopal. Would you help me to amend V to W? My booking number is WRNC4H. Thank you!,AirAsiaSupport,"@765740 Hi Rock Chan , do provide us the date of birth and we will get this sorted for you. Thanks - Nod"
128670,"@AirAsiaSupport  hi please help to make a tittle correction, from MS to MR ""(CECE HIDAYAT)"", booking number (KHY8XY) thankyou",AirAsiaSupport,"@128670 Hi Septia, we have updated your request to amend 03 bookings, please refer inbox for the revised itinerary.Thanks-Mi"
765744,"@AirAsiaSupport made a wrong booking on your website, how can I rectify this? tldr; bought wrong destination as originally intended",AirAsiaSupport,"@765744 Hi Nathan, once booking is confirmed route changes is not allowed, may we have a check on your booking number? Thanks-Mi"
765745,"@AirAsiaSupport 
Hi
I wrote my name wrong. I'd appreciate it if you could fix it.
A copy of the passport was sent to e-form yesterday.",AirAsiaSupport,"@765745 Hi , could you advise us the case number for further assistance. Thanks - Nod"
765746,@AirAsiaSupport,AirAsiaSupport,"@765746 Hi Lee hong, may we assist you further. Thanks-Mi"
765907,"Hey ganjunqi, leaving your email address in the public could lead lots of spam to your inbox. There's another quick &amp; easy way for people to get in touch. Check out https://t.co/Q28MRHcsFa  https://t.co/KVDcP5PTMt",AirAsiaSupport,@765907 Passengers can leave their private information via Dm for safety purposes =) Yana
766154,"@AirAsiaSupport hi, ifI want to add in one passenger which is my nephew age below 12. How ya? This my booking number LKUJXA for ur ref.",AirAsiaSupport,"@766154 Hi Azie, for child add ons please refer to https://t.co/XueX6W8l2h sales office, regret unable to add via online. Thanks-M"
766156,"@AirAsiaSupport please help me! i just now realize that i booked a wrong family name but the guest is the same person, its just that the family name that i type is not her family name on her passport because she is still using her single name. can i still change that?",AirAsiaSupport,"@766156 Hi Saline, kindly DM us passenger copy passport for verification.Thanks-Mi"
273109,"@AirAsiaSupport Hey, i booked tickets to Melbourne under promotion of airasiaX. Can i still upgrade the seat to premium flatbed if it still available? I cant apply through Manage My Booking since i do not have that account. 

Booking No: TP8WHA
Need to know ASAP pls",AirAsiaSupport,"@273109  Hi dear, we have replied to your DM via case 00572845, kindly check out the available options.=) Thanks-Mi"
754669,"@AirAsiaSupport 
Really need yr kind assitance to check whether my daughter already boarded from delhi to kul
She is travell alone.please assist . https://t.co/Dh69EubSYS",AirAsiaSupport,"@754669 Hi , sorry for the delay in response. Yes , the passenger has boarded the flight accordingly :) . Thanks - Nod"
766877,"Dear  @1238  kindly confirm whether meal were complementary in given flight Hyderabad by 1585, pnr MI9PHF, @115802 @AirAsiaSupport  Pls revert",AirAsiaSupport,"@766877 Hi Shadab, referring to your booking MI9PHF meals are not complementary.Sorry-Mi"
707146,"@AirAsiaSupport Hi ! I have a flight from Yogyakarta to Singapore, may I bring my water bottle with me during the flight ? It contain about 500ml of water https://t.co/te5vB2fPWD",AirAsiaSupport,@707146 We're sorry as you can only bring liquid up to 100ml per bottle. Exceeding 100ml will not be allowed. Thanks - Nod
766878,@AirAsiaSupport hi team! I bought airticket for my in law but i put the wrong name infront. Can help to change? Booking # LI4JJV &amp; IR1ZRX. Pls change to “Muhammad” instead of “Mohd.” TQ,AirAsiaSupport,"@766878 Hi, kindly DM us the passenger IC and we will sort this out for you. Thanks - Nod"
766879,"@AirAsiaSupport i have ""ERROR 1304  CustomerNumberAndNameMismatch"" after selecting other passenger in my account.. why is that?",AirAsiaSupport,"@766879 Hi , kindly try to clear your browser cache and history before you proceed to login to your AirAsia account again. Thanks - Nod"
766880,@AirAsiaSupport i cannot do the web check-in!!,AirAsiaSupport,@766880 We had replied to your concern via DM. Thanks - Nod
279962,"Thank you for your quick support, I have an AirAsia account with BIG Member ID - 7090093402 and registered email id __email__, I request you to kindly proceed with Credit Account creation and do the medical reimbursement. https://t.co/a08dmq048M",AirAsiaSupport,"@279962 Hi Amit, as we can see the case has been replied at 3Nov. Please check your mailbox and submit another eForm to reply -Jimy"
767575,@AirAsiaSupport เลื่อนเที่ยวบิน ทำยังไงค่ะ จ่ายเงินไปเรียบร้อยเเล้วค่ะ,AirAsiaSupport,"@767575 so sorry Trinh, would you mind to tweet us in English or kindly contact Thailand call center at +66 2 515 9999. Thanks-Mi"
767929,hi @AirAsiaSupport. Im trying to increase my luggage allowance via web/app but cant proceed. Booking JLDVKG flight D7507. Appreciate your urgent support.,AirAsiaSupport,"@767929 Hi Aiko , can you DM us your preferred baggage allowance and for which passenger ? Thanks - Nod"
767930,"@AirAsiaSupport my flight schedule has been moved to a later time, but the date is very confusing.",AirAsiaSupport,"@767930 Hi Tracy , could you provide us your booking number for further assistance. Thanks - Nod"
768368,@AirAsiaSupport can I put bottles which is filled in with liquid and more than 100ml in checked baggage?,AirAsiaSupport,"@768368 yes Corrine, for checked baggage allow to have more than 100ml liquid per bottle as long is less than 1ltr in total. Thanks-Mi"
413268,@AirAsiaSupport My flight from Goa to Bangalore has been cancelled and the new flight time is very inconvenient. Please help,AirAsiaSupport,@413268 *so that
413268,@AirAsiaSupport My flight from Goa to Bangalore has been cancelled and the new flight time is very inconvenient. Please help,AirAsiaSupport,@413268 Your booking number only consist of 6 alpha numeric code Gayathri.Please provide it id that we can check further-Yana
768709,@AirAsiaSupport how much baggage allowance is free of any charge on your flight from Delhi to Bali,AirAsiaSupport,@768709 Sorry as there will be no free baggage as you will need to prebook it if you need to check in any baggage. Thanks - Nod
768711,"@AirAsiaSupport selamat malam, bagaimana cara pemesanan bagasi jika sudah terlanjur check in. Apakah bisa?",AirAsiaSupport,"@768711 Hi, masih boleh prebook baggage allowance sehingga 4 jam sebelum penerbangan. Boleh DM kami jumlah dan kami akan bantu anda - Nod"
243858,"@121174 stranded in Channai with an hour before my next flight. Need help...
Transfer to @AirAsiaSupport fail. I'm in immigration purgatory",AirAsiaSupport,@243858 &gt;&gt; the booking no for further assistance. Thanks - Nod
243858,"@121174 stranded in Channai with an hour before my next flight. Need help...
Transfer to @AirAsiaSupport fail. I'm in immigration purgatory",AirAsiaSupport,"@243858 Hi, It is advisable for you to allocate at least 3 hours of connecting time for point to point booking. Could you advise &gt;&gt;"
768712,@AirAsiaSupport Strange thing happened with me while I do web checking on Air Asia APP. It never asked for a seat selection option and directly allocated random seats to both passengers on same PNR. Need a Application setting change.,AirAsiaSupport,@768712 &gt;&gt; further assistance. Thanks - Nod
768712,@AirAsiaSupport Strange thing happened with me while I do web checking on Air Asia APP. It never asked for a seat selection option and directly allocated random seats to both passengers on same PNR. Need a Application setting change.,AirAsiaSupport,"@768712 Hi , please be advise that the seats will be assigned at random during web check in. Could you advise us the booking no for &gt;&gt;"
768713,@AirAsiaSupport was trying to pay for my flight when the site crashed. Still need to make payment for YIKHQI. Tq,AirAsiaSupport,"@768713 Hi Adele , the booking YIKHQI are no longer valid due to no payment received. Do proceed with a new booking accordingly. Thanks"
277768,@AirAsiaSupport kak check in online H - brape?,AirAsiaSupport,"@277768 Hai Fikri, untuk Web Check In boleh dilakukan 14 hari hingga 4 jam sebelum waktu penerbangan. Terima kasih :) -Amie"
769077,I have booked an evg flight instead of morning flight.Your website don't follow 24 hour https://t.co/ts93SCseKl I can't reschedule bcs my flight departure is less than 48 hrs. Pure Website @115802,AirAsiaSupport,@769077 Oh no! Kindly DM us the booking number and we'll see what we can do. -Miza
769078,@115802 enroute from KL to Goa and was told my luggage can be picked up at Goa.  Upon going thru security at Bangalore airport I discover I have to collect and recheck my bag!!  Have to get AirAsia staff to collect bag as I am not allowed back into international terminal - BAD!,AirAsiaSupport,"@769078 Sorry for the inconvenience, Dahab. Kindly DM us the booking number for further check. Thank you. -Miza"
769079,@AirAsiaSupport thankyou for the fast response 👍🏻,AirAsiaSupport,@769079 It was our pleasure to assist you. Cheers and Have a pleasant day :) - Nod
769080,"@AirAsiaSupport 
2018/01/25名古屋/札幌を2席予約購入しましたが、マイブッキングに反映されません。
確認メールも届きません。KAZUO ENDOとDAISUKE OIです。メールは、__email__",AirAsiaSupport,"@769080 sorry, appreciate if you could tweet us in English or contact Japan call center at +81 50 6864 8181/+81 50-3176-1789.Thanks-Mi"
503274,@AirAsiaSupport I would like to follow up the complaint I submitted with reference number 00547801. Thank you,AirAsiaSupport,@503274 &gt;&gt;  follow up and check what was going on. Your patience is highly appreciated and sorry once again. -Jimy
503274,@AirAsiaSupport I would like to follow up the complaint I submitted with reference number 00547801. Thank you,AirAsiaSupport,@503274 &gt;&gt; had already reserved earlier but ended up with nothing. We will forwarded your case to our relevant team to&gt;&gt;
503274,@AirAsiaSupport I would like to follow up the complaint I submitted with reference number 00547801. Thank you,AirAsiaSupport,"@503274 Hi Mini, please accept our sincerest apologize for the inconvenience caused. We have make sure the meals &gt;&gt;"
770399,@AirAsiaSupport ขอสอบถามหน่อยค่ะ คือว่าจองตั๋วที่เซเว่นแล้ว จ่ายเงินได้ใบเสร็จมาแล้วแต่ไม่ได้เมลตอบกลับจะเป็นไรไหมค่ะ คืนตอนจองไม่ได้ล็อกอินเมล์ก่อนค่ะ,AirAsiaSupport,"@770399 Hi , Appreciate if you could tweet us in English, or kindly contact Thailand call center at +66 2 515 9999. Thanks-Mi"
770400,@115802 I was able to check-in online but could not receive barcode. Do you know why?,AirAsiaSupport,"@770400 
Hi, you may reprint/resend boarding pass at https://t.co/pjTF2ZY1Fz accordingly. Thanks - Ed"
770401,@115802 my baggage was open in a flight from bali to cambodia and i lost many things..what can i do?,AirAsiaSupport,"@770401 Hi, really sorry but kindly submit a web form https://t.co/yUyvTZDtHT and explain further for investigation. Thanks - Ed"
770402,@AirAsiaSupport Hi，I find that I wrongly wrote the title，may i change Mr to Ms？ https://t.co/eZs7tgxn2d,AirAsiaSupport,"@770402 Hi Xaviera, kindly DM us the booking number, guest's name and correct title for a check. Thank you. -Miza"
333567,"@7484 @23883 @98425 @105896 @6160 @142980 @132278 @53966 @233643 @116133 plz start a flight to connect up guys with kl l, currently no flight from uttar-pradesh india to kl malaysia https://t.co/MUon5sQZWo",AirAsiaSupport,@333567 webpage and fan pages for updates on new destinations ya =) Yana
333567,"@7484 @23883 @98425 @105896 @6160 @142980 @132278 @53966 @233643 @116133 plz start a flight to connect up guys with kl l, currently no flight from uttar-pradesh india to kl malaysia https://t.co/MUon5sQZWo",AirAsiaSupport,@333567 Thank you for the suggestion Khura. We have highlighted this to the team for their consideration. Tune in to our &gt;&gt;&gt;
766156,@AirAsiaSupport thank tou soooo much for your help! godbless airasia!,AirAsiaSupport,"@766156 We have replied via DM, Saline. -Miza"
770403,@AirAsiaSupport,AirAsiaSupport,"@770403 Hi there, Budi! How may we assist you today? -Miza"
660635,@AirAsiaSupport hi. Is the flight XT-7520 from jakarta to bali tomorrow morning still a go?,AirAsiaSupport,@660635 Yes it is
770558,@AirAsiaSupport Hello. Hi. Can we change destination or refund airplane tickets?,AirAsiaSupport,"@770558 Please be informed that once a booking is confirmed.Change of destination is not allowed to be done,Thanks-Emir"
770815,@AirAsiaSupport làm cách nào tôi có thể đặt vé máy bay đi từ Đà Nẵng đến Kuala Lumpur? Tôi đã vào đặt vé nhiều lần mà không được. Hãy giúp tôi,AirAsiaSupport,"@770815 Hi, kindly tweet us in English or you may also contact the Call Centre https://t.co/H9HzxD1OOh for further assistance - Ed"
492184,@AirAsiaSupport can a person book two tickets in the same name ?,AirAsiaSupport,"@492184 Sorry but nope, Arup. Guest may book extra seat, but Add ons are not allowed to be pre-booked under that. Thank you. -Miza"
770816,@115802 @AirAsiaSupport @121276 who can I message for special requests? 😊,AirAsiaSupport,"@770816 Hi there, are you referring to the special assistance? Jimy"
770817,@AirAsiaSupport,AirAsiaSupport,"@770817 Hi there, how may we assist you? :) -Amie"
770818,@115802 such bullshit. WORST FUCKING airlines I've ever experienced in my life.,AirAsiaSupport,@770818 Wow! :(  What is going on Jennifer? -Amie
770819,@AirAsiaSupport Hello airasia! I already made a booking for 2 persons Kul-Lgk(return flight) (25-29 Jan 2018). Need to add 2 seats more for my 2y3m kid and 4m baby. How can you assists me? Tq in advanced,AirAsiaSupport,"@770819 Hi Mommy, you may only add Infant in existing booking via Manage My Booking. For child's ticket, proceed to Sales Office -Miza"
770937,@AirAsiaSupport ผมสามารถเช็คอินขาไปได้ แต่ไม่สามารถเช็คอินขากลับได้ KWZZMD อีกอย่างผมจองขากลับรอบ 17.55 แต่ได้รับe-mail เป็นรอบ 05.55 รบกวนช่วยเช็คให้หน่อยคราบ,AirAsiaSupport,"@770937 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks – Nod"
391147,"@AirAsiaSupport please check my DM due to correction name, new passport number and date of expiry. Because flight Wednesday Nov 22, 2017.tks",AirAsiaSupport,@391147 &gt;&gt; check in again once correction done. Thanks - Nod
391147,"@AirAsiaSupport please check my DM due to correction name, new passport number and date of expiry. Because flight Wednesday Nov 22, 2017.tks",AirAsiaSupport,@391147 We had escalate this to the relevant team for amendment as the passenger had checked in for this flight. Do proceed to web &gt;&gt;
770938,@AirAsiaSupport hello may i know if theres a future plan to release more promo tickets ? Date starting feb 2019 onwards?,AirAsiaSupport,"@770938 Hi, kindly stay tune with https://t.co/tDjDSstsNK, shall there is any will be announce accordingly =) Thanks-Mi"
759300,@AirAsiaSupport Can someone just tell me if the charge amount will be the $174 to change the flight? or will it be $339? This whole process sucks. I cant get anyone on the phone and the chat wait is 56 people. https://t.co/sLKqmbnYKT,AirAsiaSupport,"@759300 Hi Miata, it will be charge on balance due USD175.14 for the changes. Thanks-Mi"
770939,"@AirAsiaSupport Hi from Italy 
I would like to know Why it is impossible to book flights on line .
The web site does not work.
I refer  to S.N atempt to book a flight from hue to Phu Quoc, changing flight in Ho Chi Min city",AirAsiaSupport,"@770939 please clear your browser's history, cookies and cache or change browser and try again. Thanks-Mich"
770939,"@AirAsiaSupport Hi from Italy 
I would like to know Why it is impossible to book flights on line .
The web site does not work.
I refer  to S.N atempt to book a flight from hue to Phu Quoc, changing flight in Ho Chi Min city",AirAsiaSupport,"@770939 Hi, sorry we do not have routes to Phu Quoc, please refer the available destination via https://t.co/tDjDSstsNK.Thanks-Mi"
770940,@AirAsiaSupport Can I carry Macbook in cabin baggage?,AirAsiaSupport,"@770940 Yes , you may do so. Kindly refer here : https://t.co/W1yteVU76j for clarification regarding this. Thanks - Nod"
771268,@AirAsiaSupport  - I bought the Tkt  from Bangkok to SiemReap the 07-Dec  ETD 14:50  Booking Nr  NWZC3Q - My bank show me the payment but I did not receive confirmation by e-mail. Pls info. __email__,AirAsiaSupport,"@771268 sure Mauro, we have updated your request, __email__ itinerary resent. Thanks-Mi"
492184,"@AirAsiaSupport @AirAsiaSupport can I book an extra ticket and combine my baggage with my existing ticket ? 
Do I have to also book a seat for my extra ticket if there is no passenger ? I need extra baggage so I'm booking extra ticket.
#MR3KRX",AirAsiaSupport,@492184 &gt;&gt; You need to select your country and city. Click GO and the page will lead you to our list of agents.Thanks-MI
492184,"@AirAsiaSupport @AirAsiaSupport can I book an extra ticket and combine my baggage with my existing ticket ? 
Do I have to also book a seat for my extra ticket if there is no passenger ? I need extra baggage so I'm booking extra ticket.
#MR3KRX",AirAsiaSupport,@492184 &gt;&gt;You may view our cargo agents at https://t.co/MaRq6EV476 &gt;&gt;
492184,"@AirAsiaSupport @AirAsiaSupport can I book an extra ticket and combine my baggage with my existing ticket ? 
Do I have to also book a seat for my extra ticket if there is no passenger ? I need extra baggage so I'm booking extra ticket.
#MR3KRX",AirAsiaSupport,@492184 &gt;&gt; we advise you to use our cargo to deliver your baggage to your destination. &gt;&gt;
492184,"@AirAsiaSupport @AirAsiaSupport can I book an extra ticket and combine my baggage with my existing ticket ? 
Do I have to also book a seat for my extra ticket if there is no passenger ? I need extra baggage so I'm booking extra ticket.
#MR3KRX",AirAsiaSupport,"@492184 sorry Arup, passenger may only prebook 40KG max, If you have baggage that is fragile or more than 40kg weight,&gt;&gt;"
467230,@AirAsiaSupport why is checked baggage fee automatically added to my flight FD3074? I don't need checked baggage.,AirAsiaSupport,@467230 &gt;&gt; flight as Low Fare and the allowance can be removed at the add ons page. Thanks - Nod
467230,@AirAsiaSupport why is checked baggage fee automatically added to my flight FD3074? I don't need checked baggage.,AirAsiaSupport,@467230 Did you booked the flight as Value Pack ? Value Pack will include the 20 kg baggage allowance for your booking. Do book the &gt;&gt;
771480,@AirAsiaSupport ถ้ากดจ่ายกับบัตรเครดิต ยืนยันเสร็จแล้วต้องรอนานเท่าไหร่ครับ,AirAsiaSupport,"@771480 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks - Ed"
771481,@AirAsiaSupport ต้องการแก้วันเดินทางหมายเลข booking : QF92HB,AirAsiaSupport,"@771481 Hi Kitti,is it possible for you to tweet us in English? Or you can also contact our Thailand Call Centre at +6625159999. -Amie"
771482,"@AirAsiaSupport, apakah saya bisa memajukan jadwal penerbangan dari besok menjadi malam ini, kode boking saya OJJCQS",AirAsiaSupport,"@771482 Maaf tapi penukaran penerbangan hanya boleh dilakukan sehingga 48 jam sebelum berlepas sahaja, Debyanto. Terima kasih. -Miza"
771483,@AirAsiaSupport,AirAsiaSupport,"@771483 Hi there, how may we assist you? -Amie"
771484,Primitive @115802. When you cancel booking they love to keep you on tenterhooks till they refund after 30 days. Till then no sms no mail no record of any sort no proper answer over phone. Today cancelled @84855 online and got instant info and refund,AirAsiaSupport,@771484  number for a check ?-Yana
771484,Primitive @115802. When you cancel booking they love to keep you on tenterhooks till they refund after 30 days. Till then no sms no mail no record of any sort no proper answer over phone. Today cancelled @84855 online and got instant info and refund,AirAsiaSupport,@771484 improvements and corrective actions. Meanwhile we will try our best to have your case settled. May we have your booking&gt;
771484,Primitive @115802. When you cancel booking they love to keep you on tenterhooks till they refund after 30 days. Till then no sms no mail no record of any sort no proper answer over phone. Today cancelled @84855 online and got instant info and refund,AirAsiaSupport,@771484 We are terribly sorry for the inconvenience caused to you Mahalingam.We will highlight this to the team for future &gt;&gt;
771735,@airasiasupport Good day! I am wondering if there is a possibility that I can re route my travel? Your fast reply will be mean a lot to me!! Thank you.,AirAsiaSupport,@771735 Sorry but reroute is strictly not allowed . Only change of date and time is allowed-Yana
771481,"@AirAsiaSupport how to refund , because my passenger has die and my booking number : SWIFNA,   Name passenger:
Mr Sangwian Wongwan",AirAsiaSupport,"@771481 Hi, kindly submit a web form at https://t.co/yUyvTZDtHT and provide death certificate for further assistance. Thanks - Ed"
771736,@115802 how can I print my boarding pass?,AirAsiaSupport,"@771736 Hi, you may reprint/resend boarding pass at https://t.co/pjTF2ZY1Fz accordingly. Thanks - Ed"
771737,"@AirAsiaSupport Hi,is it possible to reschedule my flight?I supposes to fly back home tomorrow but I want to change my flight to the 23rd",AirAsiaSupport,"@771737 &gt;&gt; of flight is only allowed to be made up to 48 hours before your flight departure, thanks. -Jimy"
771737,"@AirAsiaSupport Hi,is it possible to reschedule my flight?I supposes to fly back home tomorrow but I want to change my flight to the 23rd",AirAsiaSupport,"@771737 Hi there, change of flight is no longer allowed as your flight is tomorrow. Because, change &gt;&gt;"
261813,"@AirAsiaSupport 
Hai..nak tanya, saya nak buat web check-in tapi ade balance due..
Macam mana saya boleh buat pembayaran melalui online?",AirAsiaSupport,@261813 Boleh saya dapatkan nobor booking dan email membership anda Meera? Kami akan cuba semak untuk anda =) yana
771948,@AirAsiaSupport siang. Sy book airasia melalui @771949. Bagaimana cara agar order ini bs linked dgn account airasia saya? Krn saya ingin modify booking (beli meal). Trims.,AirAsiaSupport,@771948 Bisa kami dapatkan number booking dan alamat email member Timot? Kami akn cuba link kan kepada account anda -Yana
771950,@AirAsiaSupport Thank you for being so responsive. Very satisfied with the feedback. 😊,AirAsiaSupport,@771950 You are most welcome =)
771952,@AirAsiaSupport Hi Airasia Support. Can i check on my refund status for the booking number ZESZ2B ? I have also submitted a request via email but to no reply. Case number 00523339. Thanks,AirAsiaSupport,"@771952 Sorry, Jose. Can you just confirm here to opt for Credit Account for ZESZ2B? -Miza"
771954,@115802 Trying to cancel my flight from last 2 days.. not able to do so.. can you please help...,AirAsiaSupport,"@771954 We're sorry Nikhil, but cancellation are strictly not allowed as the payment made are non-refundable Cheers! :) -Amie"
771955,"@AirAsiaSupport Hi, I am traveling international with a infant, can I carry food as part of infant hand luggage? pls advise.",AirAsiaSupport,@771955 You can bring sufficient amount of food for the journey in your hand carry Pkm.  =) Yana
721654,@AirAsiaSupport how can i modify my baggage allowance? I want to add extra 20kg dor checkin baggage? Need an urgent reply please....,AirAsiaSupport,@721654 &gt;&gt; us with your booking number and we will do it for you. Thanks. -Jimy
721654,@AirAsiaSupport how can i modify my baggage allowance? I want to add extra 20kg dor checkin baggage? Need an urgent reply please....,AirAsiaSupport,"@721654 Hi Grace, don't worry as we can help you to add on the baggage weight. Just provide"
771956,"@115802 hey guys, I got pretty bad food poisoning last night and wasn't able to make my flight this morning to Phuket. Any chance you can help me out and switch me to the 6:10 tomorrow? I should feel better by then",AirAsiaSupport,"@771956 Sorry Andy, flight change can not be done since your flight have passed.Unfortunately you will have to make a new booking -yana"
772239,@AirAsiaSupport need help with title and gender correction..,AirAsiaSupport,@772239 Hi There :) Gender Correction done. Please check your mailbox for the revised itinerary. Thank you- Anwar
696781,"@AirAsiaSupport hai dear, i want to correction name . please respon my dm dear. thankyou",AirAsiaSupport,@696781 we have replied you via DM.Thanks-Emir
772240,@AirAsiaSupport @AirAsiaSupport I can't change the details in my manage my booking. Booking no OQ5MKE. Pls assist or call 60172881491.,AirAsiaSupport,@772240 May we know what are the details you want to change ? Thanks-Emir
772241,Thank you so much for the quick response @AirAsiaSupport @115802😍,AirAsiaSupport,@772241 You are most welcome =)
772242,@AirAsiaSupport hi good pm... How can i add a child in my scheduled flight.... I wasnt able to book him but i want to travel with me..,AirAsiaSupport,@772242 You will have to proceed to any travel agency or sales office since child can not be booked alone online Mark =) YAna
772243,@AirAsiaSupport ถ้าเลื่อนเที่ยวได้ไหมคะ แต่ไฟท์มันมีพรุ่งนี้คะติดธุระด่วน ไม่สามารถเดินทางได้คะ ถ้าเลื่อนได้เสียค่าบริการเท่าไหนคะ,AirAsiaSupport,"@772243 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks - Emir"
772244,"@AirAsiaSupport 
I have a complimentary meal and paid for another meal. When I add on wheelchair service, I need to reselect my meals. One of my meal was changed to mineral water. Your customer service said they can't do anything... So, now I drink water for 1 of my meal, is it?",AirAsiaSupport,@772244 May we have your booking number to check please.Thanks-Emir
772242,@115802 Good morning po... Tanong ko lang po sana kung paano maihahabol sa aming flight ans isang bata...,AirAsiaSupport,"@772242 Im sorry ,May we assist you in english please.Thanks-Emir"
772245,"@AirAsiaSupport siang, saya mau tanya, apakah air asia sedang membuka recruitment untuk flight attendant?",AirAsiaSupport,"@772245 HI Dilla, sila ke https://t.co/UmKPrJNyYl untuk info lebih lanjut mengenai jawatan kosong dan interview akan datang-Yana"
763188,@AirAsiaSupport https://t.co/X9rTyMXGAj,AirAsiaSupport,"@763188 &gt;&gt; However, we advise you to check the refund with your travel agent. Thanks. -Jimy"
763188,@AirAsiaSupport https://t.co/X9rTyMXGAj,AirAsiaSupport,"@763188 Hi there, we have processes the refund and the ticket refunds can only be collected through the original point of booking. &gt;&gt;"
772246,@AirAsiaSupport,AirAsiaSupport,"@772246 Hi There,how may we assist in you in here? - Thanks- Anwar"
772247,"@AirAsiaSupport want to know if it's true that Air Asia will move it's flights operations from NAIA,Manila to Clarks,Pampanga next year?",AirAsiaSupport,@772247 As of now there is no confirmed news on this .If there is we will publish it in our website.Thanks-Emir
772241,Hallo @AirAsiaSupport How about my case feedback? Is my request to change my last name and year of my birth will be approve?,AirAsiaSupport,"@772241 Hi Windi :) We have amended the name and DOB and resend itinerary , check it out! :) See you! - Anwar"
772420,@AirAsiaSupport i missed out one alphabet in my name in the booking flight details. is it okay? or i have to amend and if i do can u guide me how. ur fast reply will be very helpful. thanks 🙏,AirAsiaSupport,"@772420 Hi, kindly DM us the booking number and passport/IC copy for verification and correction. Thanks - Ed"
772423,@AirAsiaSupport hello. I accidentally typed the passenger's name wrongly. Already sent the case number through private message. Pls assist me thankyou,AirAsiaSupport,"@772423 Hi, name correction has already been made accordingly. Kindly refer to your email for the revised itinerary. Thanks - Ed"
772424,@115802 @AirAsiaSupport @121276  SUCKS.,AirAsiaSupport,"@772424 Sorry for the inconvenience, Eden. We've sent you a DM about this for further explanation. Thanks for your patience. -Floi"
772555,@AirAsiaSupport Hi. I am 21 this year and im going to travel with my 15 yeas old brother. Do we need to sign any letter while check in?,AirAsiaSupport,@772555 You may proceed with the flight straight Jessica. Cheers! :) -Amie
772423,@AirAsiaSupport thanks for the fast responsive. Already settled! Thumbs up!!,AirAsiaSupport,@772423 You are welcomed.
723758,@AirAsiaSupport I have a complaint filed with AirAsia (00472702) on 14th November. I was told that it will be resolved in 5 working days. I still haven't received any response. Is this how you support your customers? @115802,AirAsiaSupport,@723758 &gt;&gt; We appreciate your kind patience as we doing our best on your case- Thanks- Anwar
723758,@AirAsiaSupport I have a complaint filed with AirAsia (00472702) on 14th November. I was told that it will be resolved in 5 working days. I still haven't received any response. Is this how you support your customers? @115802,AirAsiaSupport,"@723758 Hi There,as per check on your case,its under refund process and you will be notify once the refund is done&gt;&gt;&gt;"
772809,"@AirAsiaSupport Hello~ I was wondering if selfie sticks were allowed on board, in my hand luggage :)",AirAsiaSupport,"@772809 Yes it is allowed ion board  Aisha, however you can not use it on board for safety of other passengers ya =) Yana"
772810,@AirAsiaSupport am flying 1584 HYD-IXR today CQMIXH Please tweet my if I am allowed 15kg checkin baggage or not. The msg I recd talks only about Cabin Baggage causing confusion. I have packed my checkin bag and now I need to decide. #AirAsiaIndia,AirAsiaSupport,@772810 Yes this booking CQMIXH  include 15 kg checked baggage weight. Thanks- Mariya
772811,"@AirAsiaSupport my booking number is ZW9NND. Eunjung Jo and Eunho Lee can not see their boarding pass. I was checking in via e-mail, but I have to check the visa information at the counter. What’s wrong?",AirAsiaSupport,@772811 &gt; of return or onward travel). You may refer this link https://t.co/Z5joklSIKn for more information. Thanks- Mariya 2/2
772811,"@AirAsiaSupport my booking number is ZW9NND. Eunjung Jo and Eunho Lee can not see their boarding pass. I was checking in via e-mail, but I have to check the visa information at the counter. What’s wrong?",AirAsiaSupport,"@772811 Yes. this requirement apply for all guest. Reason: passengers must meet the regulatory requirements (e.g. visa, proof &gt;1/2"
773097,"@115802 I chose the wrong nationality in my ticket.
Member number:2850094835
Name:Low kah fai
My booking number is: OLB37J
I chose the wrong Nationality in my ticket,plese help me change it.
Actually Guest Nationality is:Vietnam https://t.co/LRqp8Aad2M",AirAsiaSupport,@773097 accordingly =) Yana
